C/A,UNIT,SCP,DATEn,TIMEn,DESCn,ENTRIESn,EXITSn
A027,R082,01-03-03,05-01-11,00:00:00,REGULAR,000266763,000500808
A027,R082,01-03-03,05-01-11,04:00:00,REGULAR,000266781,000500834              
A027,R082,01-03-03,05-01-11,08:00:00,REGULAR,000266790,000500857
A027,R082,01-03-03,05-01-11,12:00:00,REGULAR,000266842,000500974
A027,R082,01-03-03,05-01-11,16:00:00,REGULAR,000266944,000501131
A027,R082,01-03-03,05-01-11,20:00:00,REGULAR,000267040,000501299
A027,R082,01-03-03,05-02-11,00:00:00,REGULAR,000267078,000501362
A027,R082,01-03-03,05-02-11,04:00:00,REGULAR,000267083,000501372
A027,R082,01-03-03,05-02-11,04:00:00,RECOVR,000267083,000501372
A027,R082,01-03-03,05-02-11,08:00:00,AUD,000267099,000501465                   
A027,R082,01-03-03,05-02-11,12:00:00,REGULAR,000267237,000501971
A027,R082,01-03-03,05-02-11,16:00:00,REGULAR,000267396,000502294
A027,R082,01-03-03,05-02-11,20:00:00,REGULAR,000267758,000502610
A027,R082,01-03-03,05-03-11,00:00:00,REGULAR,000267827,000502668
A027,R082,01-03-03,05-03-11,04:00:00,REGULAR,000267831,000502672
A027,R082,01-03-03,05-03-11,04:00:00,RECOVR,000267831,000502672
A027,R082,01-03-03,05-03-11,08:00:00,AUD,000267873,000502760
A027,R082,01-03-03,05-03-11,12:00:00,REGULAR,000268068,000503293                   
A027,R082,01-03-03,05-03-11,16:00:00,REGULAR,000268231,000503618
A027,R082,01-03-03,05-03-11,20:00:00,REGULAR,000268666,000503952
A027,R082,01-03-03,05-04-11,00:00:00,REGULAR,000268752,000504016
A027,R082,01-03-03,05-04-11,04:00:00,REGULAR,000268755,000504022
A027,R082,01-03-03,05-04-11,08:00:00,REGULAR,000268774,000504126
A027,R082,01-03-03,05-04-11,12:00:00,REGULAR,000268943,000504676
A027,R082,01-03-03,05-04-11,16:00:00,REGULAR,000269097,000504998
A027,R082,01-03-03,05-04-11,20:00:00,REGULAR,000269518,000505310              
A027,R082,01-03-03,05-05-11,00:00:00,REGULAR,000269587,000505372
A027,R082,01-03-03,05-05-11,04:00:00,REGULAR,000269594,000505377
A027,R082,01-03-03,05-05-11,08:00:00,REGULAR,000269616,000505479
A027,R082,01-03-03,05-05-11,12:00:00,REGULAR,000269751,000506018
A027,R082,01-03-03,05-05-11,16:00:00,REGULAR,000269920,000506376
A027,R082,01-03-03,05-05-11,20:00:00,REGULAR,000270325,000506753
A027,R082,01-03-03,05-06-11,00:00:00,REGULAR,000270400,000506883
A027,R082,01-03-03,05-06-11,04:00:00,REGULAR,000270412,000506895              
A027,R082,01-03-03,05-06-11,04:00:00,RECOVR,000270412,000506895
A027,R082,01-03-03,05-06-11,08:00:00,AUD,000270440,000506990
A027,R082,01-03-03,05-06-11,12:00:00,REGULAR,000270597,000507500
A027,R082,01-03-03,05-06-11,16:00:00,REGULAR,000270779,000507927
A027,R082,01-03-03,05-06-11,20:00:00,REGULAR,000271123,000508240                                                                                                                                                             
A029,R082,00-00-00,05-01-11,00:00:00,REGULAR,002212865,007037950                   
A029,R082,00-00-00,05-01-11,04:00:00,REGULAR,002212872,007037986
A029,R082,00-00-00,05-01-11,04:00:00,RECOVR,002212872,007037986
A029,R082,00-00-00,05-01-11,08:00:00,AUD,002212876,007038054
A029,R082,00-00-00,05-01-11,12:00:00,REGULAR,002212907,007038381
A029,R082,00-00-00,05-01-11,16:00:00,REGULAR,002212964,007038799
A029,R082,00-00-00,05-01-11,20:00:00,REGULAR,002213037,007039108
A029,R082,00-00-00,05-02-11,00:00:00,REGULAR,002213067,007039234
A029,R082,00-00-00,05-02-11,04:00:00,REGULAR,002213069,007039256                   
A029,R082,00-00-00,05-02-11,08:00:00,REGULAR,002213081,007039479
A029,R082,00-00-00,05-02-11,12:00:00,REGULAR,002213192,007040561
A029,R082,00-00-00,05-02-11,16:00:00,REGULAR,002213357,007041114
A029,R082,00-00-00,05-02-11,20:00:00,REGULAR,002213689,007041782
A029,R082,00-00-00,05-03-11,00:00:00,REGULAR,002213763,007041922
A029,R082,00-00-00,05-03-11,04:00:00,REGULAR,002213766,007041945
A029,R082,00-00-00,05-03-11,04:00:00,RECOVR,002213766,007041945
A029,R082,00-00-00,05-03-11,08:00:00,AUD,002213775,007042179                   
A029,R082,00-00-00,05-03-11,12:00:00,REGULAR,002213891,007043256
A029,R082,00-00-00,05-03-11,16:00:00,REGULAR,002214059,007043895
A029,R082,00-00-00,05-03-11,20:00:00,REGULAR,002214381,007044662
A029,R082,00-00-00,05-04-11,00:00:00,REGULAR,002214451,007044865
A029,R082,00-00-00,05-04-11,04:00:00,REGULAR,002214454,007044876
A029,R082,00-00-00,05-04-11,04:00:00,RECOVR,002214454,007044876
A029,R082,00-00-00,05-04-11,08:00:00,AUD,002214464,007045118
A029,R082,00-00-00,05-04-11,12:00:00,REGULAR,002214572,007046247                   
A029,R082,00-00-00,05-04-11,16:00:00,REGULAR,002214748,007046879
A029,R082,00-00-00,05-04-11,20:00:00,REGULAR,002215114,007047675
A029,R082,00-00-00,05-05-11,00:00:00,REGULAR,002215182,007047882
A029,R082,00-00-00,05-05-11,04:00:00,REGULAR,002215185,007047900
A029,R082,00-00-00,05-05-11,04:00:00,RECOVR,002215185,007047900
A029,R082,00-00-00,05-05-11,08:00:00,AUD,002215200,007048151
A029,R082,00-00-00,05-05-11,12:00:00,REGULAR,002215311,007049212
A029,R082,00-00-00,05-05-11,16:00:00,REGULAR,002215481,007049832                   
A029,R082,00-00-00,05-05-11,20:00:00,REGULAR,002215814,007050727
A029,R082,00-00-00,05-06-11,00:00:00,REGULAR,002215892,007050978
A029,R082,00-00-00,05-06-11,04:00:00,REGULAR,002215896,007050999
A029,R082,00-00-00,05-06-11,08:00:00,REGULAR,002215908,007051211
A029,R082,00-00-00,05-06-11,12:00:00,REGULAR,002216034,007052272
A029,R082,00-00-00,05-06-11,12:40:22,DOOR,002216084,007052380
A029,R082,00-00-00,05-06-11,16:00:00,OPEN,002216298,007052926
A029,R082,00-00-00,05-06-11,20:00:00,REGULAR,002216681,007053634                    
A029,R082,00-00-01,05-01-11,00:00:00,REGULAR,003031563,003452060                   
A029,R082,00-00-01,05-01-11,04:00:00,REGULAR,003031582,003452084
A029,R082,00-00-01,05-01-11,04:00:00,RECOVR,003031582,003452084
A029,R082,00-00-01,05-01-11,08:00:00,AUD,003031591,003452114
A029,R082,00-00-01,05-01-11,12:00:00,REGULAR,003031674,003452263
A029,R082,00-00-01,05-01-11,16:00:00,REGULAR,003031788,003452426
A029,R082,00-00-01,05-01-11,20:00:00,REGULAR,003031906,003452545
A029,R082,00-00-01,05-02-11,00:00:00,REGULAR,003031971,003452603
A029,R082,00-00-01,05-02-11,04:00:00,REGULAR,003031977,003452614                   
A029,R082,00-00-01,05-02-11,08:00:00,REGULAR,003031992,003452724
A029,R082,00-00-01,05-02-11,12:00:00,REGULAR,003032220,003453377
A029,R082,00-00-01,05-02-11,16:00:00,REGULAR,003032467,003453604
A029,R082,00-00-01,05-02-11,20:00:00,REGULAR,003033000,003453893
A029,R082,00-00-01,05-03-11,00:00:00,REGULAR,003033131,003453950
A029,R082,00-00-01,05-03-11,04:00:00,REGULAR,003033137,003453958
A029,R082,00-00-01,05-03-11,04:00:00,RECOVR,003033137,003453958
A029,R082,00-00-01,05-03-11,08:00:00,AUD,003033153,003454079                   
A029,R082,00-00-01,05-03-11,12:00:00,REGULAR,003033354,003454747
A029,R082,00-00-01,05-03-11,16:00:00,REGULAR,003033675,003455002
A029,R082,00-00-01,05-03-11,20:00:00,REGULAR,003034228,003455279
A029,R082,00-00-01,05-04-11,00:00:00,REGULAR,003034382,003455360
A029,R082,00-00-01,05-04-11,04:00:00,RECOVR,003034397,003455366
A029,R082,00-00-01,05-04-11,04:00:00,AUD,003034397,003455366
A029,R082,00-00-01,05-04-11,08:00:00,REGULAR,003034412,003455494
A029,R082,00-00-01,05-04-11,12:00:00,REGULAR,003034592,003456179                   
A029,R082,00-00-01,05-04-11,16:00:00,REGULAR,003034946,003456448
A029,R082,00-00-01,05-04-11,20:00:00,REGULAR,003035531,003456766
A029,R082,00-00-01,05-05-11,00:00:00,REGULAR,003035683,003456870
A029,R082,00-00-01,05-05-11,04:00:00,REGULAR,003035692,003456882
A029,R082,00-00-01,05-05-11,04:00:00,RECOVR,003035692,003456882
A029,R082,00-00-01,05-05-11,08:00:00,AUD,003035712,003457007
A029,R082,00-00-01,05-05-11,12:00:00,REGULAR,003035914,003457649
A029,R082,00-00-01,05-05-11,16:00:00,REGULAR,003036229,003457965                   
A029,R082,00-00-01,05-05-11,20:00:00,REGULAR,003036796,003458273
A029,R082,00-00-01,05-06-11,00:00:00,REGULAR,003036949,003458365
A029,R082,00-00-01,05-06-11,04:00:00,REGULAR,003036956,003458370
A029,R082,00-00-01,05-06-11,08:00:00,REGULAR,003036978,003458491
A029,R082,00-00-01,05-06-11,12:00:00,REGULAR,003037234,003459117
A029,R082,00-00-01,05-06-11,16:00:00,REGULAR,003037627,003459435
A029,R082,00-00-01,05-06-11,20:00:00,REGULAR,003038154,003459782                                                            
A029,R082,00-03-00,05-01-11,00:00:00,REGULAR,003633938,003316516                   
A029,R082,00-03-00,05-01-11,04:00:00,REGULAR,003633966,003316530
A029,R082,00-03-00,05-01-11,04:00:00,RECOVR,003633966,003316530
A029,R082,00-03-00,05-01-11,08:00:00,AUD,003633976,003316559
A029,R082,00-03-00,05-01-11,12:00:00,REGULAR,003634116,003316695
A029,R082,00-03-00,05-01-11,16:00:00,REGULAR,003634289,003316835
A029,R082,00-03-00,05-01-11,20:00:00,REGULAR,003634462,003316917
A029,R082,00-03-00,05-02-11,00:00:00,REGULAR,003634554,003316955
A029,R082,00-03-00,05-02-11,04:00:00,REGULAR,003634566,003316958                   
A029,R082,00-03-00,05-02-11,04:00:00,RECOVR,003634566,003316958
A029,R082,00-03-00,05-02-11,08:00:00,AUD,003634586,003317069
A029,R082,00-03-00,05-02-11,12:00:00,REGULAR,003634811,003317628
A029,R082,00-03-00,05-02-11,16:00:00,REGULAR,003635134,003317882
A029,R082,00-03-00,05-02-11,20:00:00,REGULAR,003635768,003318149
A029,R082,00-03-00,05-03-11,00:00:00,REGULAR,003635930,003318193
A029,R082,00-03-00,05-03-11,04:00:00,REGULAR,003635942,003318206
A029,R082,00-03-00,05-03-11,04:00:00,REGULAR,003635942,003318206                   
A029,R082,00-03-00,05-03-11,08:00:00,REGULAR,003635961,003318313
A029,R082,00-03-00,05-03-11,12:00:00,REGULAR,003636186,003318942
A029,R082,00-03-00,05-03-11,16:00:00,REGULAR,003636525,003319189
A029,R082,00-03-00,05-03-11,20:00:00,REGULAR,003637168,003319467
A029,R082,00-03-00,05-04-11,00:00:00,REGULAR,003637356,003319517
A029,R082,00-03-00,05-04-11,04:00:00,REGULAR,003637371,003319525
A029,R082,00-03-00,05-04-11,04:00:00,RECOVR,003637371,003319525
A029,R082,00-03-00,05-04-11,08:00:00,AUD,003637386,003319651                   
A029,R082,00-03-00,05-04-11,12:00:00,REGULAR,003637585,003320361
A029,R082,00-03-00,05-04-11,16:00:00,REGULAR,003637941,003320612
A029,R082,00-03-00,05-04-11,20:00:00,REGULAR,003638646,003321013
A029,R082,00-03-00,05-05-11,00:00:00,REGULAR,003638828,003321066
A029,R082,00-03-00,05-05-11,04:00:00,REGULAR,003638849,003321069
A029,R082,00-03-00,05-05-11,04:00:00,RECOVR,003638849,003321069
A029,R082,00-03-00,05-05-11,08:00:00,AUD,003638874,003321193
A029,R082,00-03-00,05-05-11,12:00:00,REGULAR,003639080,003321831                   
A029,R082,00-03-00,05-05-11,16:00:00,REGULAR,003639449,003322119
A029,R082,00-03-00,05-05-11,20:00:00,REGULAR,003640088,003322431
A029,R082,00-03-00,05-06-11,00:00:00,REGULAR,003640271,003322512
A029,R082,00-03-00,05-06-11,04:00:00,REGULAR,003640305,003322516
A029,R082,00-03-00,05-06-11,04:00:00,RECOVR,003640305,003322516
A029,R082,00-03-00,05-06-11,08:00:00,AUD,003640373,003322628
A029,R082,00-03-00,05-06-11,12:00:00,REGULAR,003640822,003323174
A029,R082,00-03-00,05-06-11,16:00:00,REGULAR,003641442,003323442                   
A029,R082,00-03-00,05-06-11,20:00:00,REGULAR,003642101,003323702                                                                                                                                                                                                                                                                                                                                                
A029,R082,00-03-01,05-01-11,00:00:00,REGULAR,004229739,004782786                   
A029,R082,00-03-01,05-01-11,04:00:00,REGULAR,004229773,004782809
A029,R082,00-03-01,05-01-11,04:00:00,RECOVR,004229773,004782809
A029,R082,00-03-01,05-01-11,08:00:00,AUD,004229788,004782854
A029,R082,00-03-01,05-01-11,12:00:00,REGULAR,004229946,004783076
A029,R082,00-03-01,05-01-11,16:00:00,REGULAR,004230196,004783300
A029,R082,00-03-01,05-01-11,20:00:00,REGULAR,004230416,004783410
A029,R082,00-03-01,05-02-11,00:00:00,REGULAR,004230545,004783470
A029,R082,00-03-01,05-02-11,04:00:00,REGULAR,004230564,004783475                   
A029,R082,00-03-01,05-02-11,04:00:00,RECOVR,004230564,004783475
A029,R082,00-03-01,05-02-11,08:00:00,AUD,004230602,004783655
A029,R082,00-03-01,05-02-11,12:00:00,REGULAR,004230880,004784387
A029,R082,00-03-01,05-02-11,16:00:00,REGULAR,004231276,004784698
A029,R082,00-03-01,05-02-11,20:00:00,REGULAR,004232000,004785018
A029,R082,00-03-01,05-03-11,00:00:00,REGULAR,004232214,004785088
A029,R082,00-03-01,05-03-11,04:00:00,REGULAR,004232232,004785098
A029,R082,00-03-01,05-03-11,04:00:00,REGULAR,004232232,004785098                   
A029,R082,00-03-01,05-03-11,08:00:00,REGULAR,004232279,004785277
A029,R082,00-03-01,05-03-11,12:00:00,REGULAR,004232557,004786070
A029,R082,00-03-01,05-03-11,16:00:00,REGULAR,004232946,004786396
A029,R082,00-03-01,05-03-11,20:00:00,REGULAR,004233666,004786720
A029,R082,00-03-01,05-04-11,00:00:00,REGULAR,004233937,004786792
A029,R082,00-03-01,05-04-11,04:00:00,REGULAR,004233963,004786802
A029,R082,00-03-01,05-04-11,04:00:00,RECOVR,004233963,004786802
A029,R082,00-03-01,05-04-11,08:00:00,AUD,004234008,004787004                   
A029,R082,00-03-01,05-04-11,12:00:00,REGULAR,004234308,004787774
A029,R082,00-03-01,05-04-11,16:00:00,REGULAR,004234683,004788118
A029,R082,00-03-01,05-04-11,20:00:00,REGULAR,004235418,004788409
A029,R082,00-03-01,05-05-11,00:00:00,REGULAR,004235678,004788493
A029,R082,00-03-01,05-05-11,04:00:00,REGULAR,004235701,004788497
A029,R082,00-03-01,05-05-11,04:00:00,RECOVR,004235701,004788497
A029,R082,00-03-01,05-05-11,08:00:00,AUD,004235747,004788675
A029,R082,00-03-01,05-05-11,12:00:00,REGULAR,004236036,004789392                   
A029,R082,00-03-01,05-05-11,16:00:00,REGULAR,004236481,004789716
A029,R082,00-03-01,05-05-11,20:00:00,REGULAR,004237211,004790079
A029,R082,00-03-01,05-06-11,00:00:00,REGULAR,004237475,004790167
A029,R082,00-03-01,05-06-11,12:00:00,REGULAR,004237536,004790249
A029,R082,00-03-01,05-06-11,14:57:20,DOOR,000000000,000000038
A029,R082,00-03-01,05-06-11,14:57:21,OPEN,000000000,000000038
A029,R082,00-03-01,05-06-11,15:07:40,DOOR,000000000,000000038
A029,R082,00-03-01,05-06-11,15:08:53,OPEN,000000000,000000038                          
A029,R082,00-03-01,05-06-11,15:10:49,TS,000000000,000000038
A029,R082,00-03-01,05-06-11,15:11:25,VLT,000000000,000000038
A029,R082,00-03-01,05-06-11,16:00:00,OPN,000000104,000000128
A029,R082,00-03-01,05-06-11,20:00:00,DOOR,000000776,000000440                                                                                                                                                                                                                      
A030,R083,01-00-00,05-01-11,00:00:00,REGULAR,002497235,001550147
A030,R083,01-00-00,05-01-11,04:00:00,REGULAR,002497301,001550159              
A030,R083,01-00-00,05-01-11,04:00:00,RECOVR,002497301,001550159
A030,R083,01-00-00,05-01-11,08:00:00,AUD,002497314,001550194
A030,R083,01-00-00,05-01-11,12:00:00,REGULAR,002497414,001550322
A030,R083,01-00-00,05-01-11,16:00:00,REGULAR,002497645,001550503
A030,R083,01-00-00,05-01-11,20:00:00,REGULAR,002497941,001550673
A030,R083,01-00-00,05-02-11,00:00:00,REGULAR,002498062,001550728
A030,R083,01-00-00,05-02-11,04:00:00,REGULAR,002498073,001550731
A030,R083,01-00-00,05-02-11,04:00:00,RECOVR,002498073,001550731                    
A030,R083,01-00-00,05-02-11,08:00:00,REGULAR,002498106,001550849
A030,R083,01-00-00,05-02-11,12:00:00,REGULAR,002498366,001551419
A030,R083,01-00-00,05-02-11,16:00:00,REGULAR,002498724,001551680
A030,R083,01-00-00,05-02-11,20:00:00,REGULAR,002499368,001551913
A030,R083,01-00-00,05-03-11,00:00:00,REGULAR,002499638,001551967
A030,R083,01-00-00,05-03-11,04:00:00,REGULAR,002499661,001551974
A030,R083,01-00-00,05-03-11,08:00:00,REGULAR,002499709,001552107
A030,R083,01-00-00,05-03-11,12:00:00,REGULAR,002499973,001552732              
A030,R083,01-00-00,05-03-11,16:00:00,REGULAR,002500420,001553009
A030,R083,01-00-00,05-03-11,20:00:00,REGULAR,002501121,001553261
A030,R083,01-00-00,05-04-11,00:00:00,REGULAR,002501436,001553327
A030,R083,01-00-00,05-04-11,04:00:00,REGULAR,002501455,001553336
A030,R083,01-00-00,05-04-11,08:00:00,REGULAR,002501487,001553463
A030,R083,01-00-00,05-04-11,12:00:00,REGULAR,002501733,001554058
A030,R083,01-00-00,05-04-11,16:00:00,REGULAR,002502090,001554337
A030,R083,01-00-00,05-04-11,20:00:00,REGULAR,002502772,001554557              
A030,R083,01-00-00,05-05-11,00:00:00,REGULAR,002503060,001554594
A030,R083,01-00-00,05-05-11,04:00:00,REGULAR,002503088,001554603
A030,R083,01-00-00,05-05-11,04:00:00,RECOVR,002503088,001554603
A030,R083,01-00-00,05-05-11,08:00:00,AUD,002503129,001554714
A030,R083,01-00-00,05-05-11,10:16:55,REGULAR,002503289,001555156
A030,R083,01-00-00,05-05-11,10:17:03,DOOR,002503289,001555156
A030,R083,01-00-00,05-05-11,10:32:46,OPEN,002503289,001555156
A030,R083,01-00-00,05-05-11,10:34:04,DOOR,002503289,001555156                            
A030,R083,01-00-00,05-05-11,10:35:41,DOOR,002503289,001555156
A030,R083,01-00-00,05-05-11,10:57:23,OPEN,002503308,001555193
A030,R083,01-00-00,05-05-11,12:00:00,DOOR,002503387,001555255
A030,R083,01-00-00,05-05-11,16:00:00,OPEN,002503806,001555491
A030,R083,01-00-00,05-05-11,20:00:00,REGULAR,002504526,001555750
A030,R083,01-00-00,05-06-11,00:00:00,REGULAR,002504839,001555809
A030,R083,01-00-00,05-06-11,04:00:00,REGULAR,002504887,001555813
A030,R083,01-00-00,05-06-11,08:00:00,REGULAR,002504927,001555921                          
A030,R083,01-00-00,05-06-11,12:00:00,REGULAR,002505180,001556454
A030,R083,01-00-00,05-06-11,16:00:00,REGULAR,002505610,001556707
A030,R083,01-00-00,05-06-11,20:00:00,REGULAR,002506273,001556922                                                                                                                                                                                                                                                    
A030,R083,01-00-01,05-01-11,00:00:00,REGULAR,003644021,001266864
A030,R083,01-00-01,05-01-11,04:00:00,REGULAR,003644079,001266867              
A030,R083,01-00-01,05-01-11,04:00:00,RECOVR,003644079,001266867
A030,R083,01-00-01,05-01-11,08:00:00,AUD,003644089,001266874
A030,R083,01-00-01,05-01-11,12:00:00,REGULAR,003644158,001266912
A030,R083,01-00-01,05-01-11,16:00:00,REGULAR,003644328,001266974
A030,R083,01-00-01,05-01-11,20:00:00,REGULAR,003644480,001267026
A030,R083,01-00-01,05-02-11,00:00:00,REGULAR,003644566,001267038
A030,R083,01-00-01,05-02-11,04:00:00,REGULAR,003644576,001267041
A030,R083,01-00-01,05-02-11,04:00:00,REGULAR,003644576,001267041                   
A030,R083,01-00-01,05-02-11,08:00:00,REGULAR,003644598,001267081
A030,R083,01-00-01,05-02-11,12:00:00,REGULAR,003644754,001267325
A030,R083,01-00-01,05-02-11,16:00:00,REGULAR,003644969,001267448
A030,R083,01-00-01,05-02-11,20:00:00,REGULAR,003645393,001267533
A030,R083,01-00-01,05-03-11,00:00:00,REGULAR,003645553,001267544
A030,R083,01-00-01,05-03-11,04:00:00,REGULAR,003645569,001267545
A030,R083,01-00-01,05-03-11,08:00:00,REGULAR,003645594,001267581
A030,R083,01-00-01,05-03-11,12:00:00,REGULAR,003645763,001267826              
A030,R083,01-00-01,05-03-11,16:00:00,REGULAR,003646036,001267924
A030,R083,01-00-01,05-03-11,20:00:00,REGULAR,003646524,001268005
A030,R083,01-00-01,05-04-11,00:00:00,REGULAR,003646713,001268028
A030,R083,01-00-01,05-04-11,04:00:00,REGULAR,003646732,001268034
A030,R083,01-00-01,05-04-11,08:00:00,REGULAR,003646757,001268080
A030,R083,01-00-01,05-04-11,12:00:00,REGULAR,003646945,001268335
A030,R083,01-00-01,05-04-11,16:00:00,REGULAR,003647173,001268431
A030,R083,01-00-01,05-04-11,20:00:00,REGULAR,003647672,001268530              
A030,R083,01-00-01,05-05-11,00:00:00,REGULAR,003647871,001268547
A030,R083,01-00-01,05-05-11,04:00:00,REGULAR,003647890,001268548
A030,R083,01-00-01,05-05-11,04:00:00,RECOVR,003647890,001268548
A030,R083,01-00-01,05-05-11,08:00:00,AUD,003647916,001268582
A030,R083,01-00-01,05-05-11,10:40:58,REGULAR,003648022,001268873
A030,R083,01-00-01,05-05-11,10:41:05,DOOR,003648022,001268873
A030,R083,01-00-01,05-05-11,10:59:49,OPEN,003648022,001268873
A030,R083,01-00-01,05-05-11,11:00:00,DOOR,003648022,001268873                            
A030,R083,01-00-01,05-05-11,11:01:12,DOOR,003648022,001268873
A030,R083,01-00-01,05-05-11,12:00:00,OPEN,003648059,001268916
A030,R083,01-00-01,05-05-11,16:00:00,REGULAR,003648324,001269016
A030,R083,01-00-01,05-05-11,20:00:00,REGULAR,003648823,001269125
A030,R083,01-00-01,05-06-11,00:00:00,REGULAR,003649024,001269142
A030,R083,01-00-01,05-06-11,04:00:00,REGULAR,003649050,001269146
A030,R083,01-00-01,05-06-11,08:00:00,REGULAR,003649071,001269187
A030,R083,01-00-01,05-06-11,12:00:00,REGULAR,003649225,001269400                    
A030,R083,01-00-01,05-06-11,16:00:00,REGULAR,003649478,001269476
A030,R083,01-00-01,05-06-11,20:00:00,REGULAR,003649916,001269551                                                                                                                                                                                                                                                                                                  
A030,R083,01-00-02,05-01-11,00:00:00,REGULAR,002616841,001224181
A030,R083,01-00-02,05-01-11,04:00:00,REGULAR,002616861,001224181              
A030,R083,01-00-02,05-01-11,04:00:00,RECOVR,002616861,001224181
A030,R083,01-00-02,05-01-11,08:00:00,AUD,002616864,001224188
A030,R083,01-00-02,05-01-11,12:00:00,REGULAR,002616912,001224234
A030,R083,01-00-02,05-01-11,16:00:00,REGULAR,002617070,001224278
A030,R083,01-00-02,05-01-11,20:00:00,REGULAR,002617211,001224319
A030,R083,01-00-02,05-02-11,00:00:00,REGULAR,002617253,001224327
A030,R083,01-00-02,05-02-11,04:00:00,REGULAR,002617260,001224328
A030,R083,01-00-02,05-02-11,08:00:00,REGULAR,002617285,001224369                   
A030,R083,01-00-02,05-02-11,12:00:00,REGULAR,002617399,001224592
A030,R083,01-00-02,05-02-11,16:00:00,REGULAR,002617571,001224685
A030,R083,01-00-02,05-02-11,20:00:00,REGULAR,002617948,001224773
A030,R083,01-00-02,05-03-11,00:00:00,REGULAR,002618043,001224789
A030,R083,01-00-02,05-03-11,04:00:00,REGULAR,002618051,001224791
A030,R083,01-00-02,05-03-11,08:00:00,REGULAR,002618070,001224844
A030,R083,01-00-02,05-03-11,12:00:00,REGULAR,002618194,001225130
A030,R083,01-00-02,05-03-11,16:00:00,REGULAR,002618394,001225228              
A030,R083,01-00-02,05-03-11,20:00:00,REGULAR,002618808,001225324
A030,R083,01-00-02,05-04-11,00:00:00,REGULAR,002618927,001225335
A030,R083,01-00-02,05-04-11,04:00:00,REGULAR,002618934,001225336
A030,R083,01-00-02,05-04-11,08:00:00,REGULAR,002618951,001225380
A030,R083,01-00-02,05-04-11,12:00:00,REGULAR,002619090,001225658
A030,R083,01-00-02,05-04-11,16:00:00,REGULAR,002619293,001225737
A030,R083,01-00-02,05-04-11,20:00:00,REGULAR,002619657,001225840
A030,R083,01-00-02,05-05-11,00:00:00,REGULAR,002619788,001225855              
A030,R083,01-00-02,05-05-11,04:00:00,REGULAR,002619800,001225855
A030,R083,01-00-02,05-05-11,04:00:00,RECOVR,002619800,001225855
A030,R083,01-00-02,05-05-11,08:00:00,AUD,002619814,001225897
A030,R083,01-00-02,05-05-11,11:11:58,REGULAR,002619915,001226177
A030,R083,01-00-02,05-05-11,11:12:53,DOOR,002619915,001226177
A030,R083,01-00-02,05-05-11,11:34:04,OPEN,002619915,001226177
A030,R083,01-00-02,05-05-11,11:35:46,DOOR,002619915,001226177
A030,R083,01-00-02,05-05-11,12:00:00,OPEN,002619929,001226185                               
A030,R083,01-00-02,05-05-11,16:00:00,REGULAR,002620123,001226283
A030,R083,01-00-02,05-05-11,20:00:00,REGULAR,002620528,001226392
A030,R083,01-00-02,05-06-11,00:00:00,REGULAR,002620649,001226411
A030,R083,01-00-02,05-06-11,04:00:00,REGULAR,002620684,001226411
A030,R083,01-00-02,05-06-11,08:00:00,REGULAR,002620698,001226448
A030,R083,01-00-02,05-06-11,12:00:00,REGULAR,002620809,001226662
A030,R083,01-00-02,05-06-11,16:00:00,REGULAR,002621011,001226741
A030,R083,01-00-02,05-06-11,20:00:00,REGULAR,002621375,001226824              
A030,R083,01-03-00,05-01-11,00:00:00,REGULAR,002821406,001496773
A030,R083,01-03-00,05-01-11,04:00:00,REGULAR,002821432,001496774              
A030,R083,01-03-00,05-01-11,04:00:00,RECOVR,002821432,001496774
A030,R083,01-03-00,05-01-11,08:00:00,AUD,002821433,001496790
A030,R083,01-03-00,05-01-11,12:00:00,REGULAR,002821521,001496837
A030,R083,01-03-00,05-01-11,16:00:00,REGULAR,002821764,001496904
A030,R083,01-03-00,05-01-11,20:00:00,REGULAR,002821903,001496968
A030,R083,01-03-00,05-02-11,00:00:00,REGULAR,002821952,001496979
A030,R083,01-03-00,05-02-11,04:00:00,REGULAR,002821955,001496981
A030,R083,01-03-00,05-02-11,08:00:00,REGULAR,002821964,001497033                   
A030,R083,01-03-00,05-02-11,12:00:00,REGULAR,002822085,001497364
A030,R083,01-03-00,05-02-11,16:00:00,REGULAR,002822332,001497461
A030,R083,01-03-00,05-02-11,20:00:00,REGULAR,002822922,001497578
A030,R083,01-03-00,05-03-11,00:00:00,REGULAR,002823060,001497594
A030,R083,01-03-00,05-03-11,04:00:00,REGULAR,002823062,001497594
A030,R083,01-03-00,05-03-11,08:00:00,REGULAR,002823073,001497650
A030,R083,01-03-00,05-03-11,12:00:00,REGULAR,002823222,001498006
A030,R083,01-03-00,05-03-11,16:00:00,REGULAR,002823450,001498102              
A030,R083,01-03-00,05-03-11,20:00:00,REGULAR,002824195,001498252
A030,R083,01-03-00,05-04-11,00:00:00,REGULAR,002824361,001498282
A030,R083,01-03-00,05-04-11,04:00:00,REGULAR,002824374,001498284
A030,R083,01-03-00,05-04-11,08:00:00,REGULAR,002824385,001498356
A030,R083,01-03-00,05-04-11,12:00:00,REGULAR,002824533,001498710
A030,R083,01-03-00,05-04-11,16:00:00,REGULAR,002824792,001498849
A030,R083,01-03-00,05-04-11,20:00:00,REGULAR,002825420,001498975
A030,R083,01-03-00,05-05-11,00:00:00,REGULAR,002825590,001498993              
A030,R083,01-03-00,05-05-11,04:00:00,REGULAR,002825606,001498995
