,Unnamed: 0,C/A,UNIT,SCP,DATEn,TIMEn,DESCn,ENTRIESn,EXITSn,ENTRIESn_hourly
3520,4149,A031,R083,00-00-00,05-02-11,12:00:00,REGULAR,536208,229489,262.0
3521,4150,A031,R083,00-00-00,05-02-11,16:00:00,REGULAR,536769,229706,561.0
3522,4151,A031,R083,00-00-00,05-02-11,20:00:00,REGULAR,537989,229926,1220.0
3523,4152,A031,R083,00-00-00,05-03-11,00:00:00,REGULAR,538436,229974,447.0
3524,4153,A031,R083,00-00-00,05-03-11,04:00:00,REGULAR,538468,229978,32.0
3525,4156,A031,R083,00-00-00,05-03-11,12:00:00,REGULAR,538804,230686,336.0
3526,4157,A031,R083,00-00-00,05-03-11,16:00:00,REGULAR,539403,230905,599.0
3527,4158,A031,R083,00-00-00,05-03-11,20:00:00,REGULAR,540670,231166,1267.0
3528,4159,A031,R083,00-00-00,05-04-11,00:00:00,REGULAR,541182,231206,512.0
3529,4160,A031,R083,00-00-00,05-04-11,04:00:00,REGULAR,541222,231206,40.0
3530,4163,A031,R083,00-00-00,05-04-11,12:00:00,REGULAR,541546,231987,324.0
3531,4164,A031,R083,00-00-00,05-04-11,16:00:00,REGULAR,542156,232185,610.0
3532,4165,A031,R083,00-00-00,05-04-11,20:00:00,REGULAR,543398,232436,1242.0
3533,4166,A031,R083,00-00-00,05-05-11,00:00:00,REGULAR,543866,232476,468.0
3534,4167,A031,R083,00-00-00,05-05-11,04:00:00,REGULAR,543893,232478,27.0
3535,4170,A031,R083,00-00-00,05-05-11,12:00:00,REGULAR,544268,233179,375.0
3536,4171,A031,R083,00-00-00,05-05-11,16:00:00,REGULAR,544871,233400,603.0
3537,4172,A031,R083,00-00-00,05-05-11,20:00:00,REGULAR,546114,233673,1243.0
3538,4173,A031,R083,00-00-00,05-06-11,00:00:00,REGULAR,546679,233734,565.0
3539,4174,A031,R083,00-00-00,05-06-11,04:00:00,REGULAR,546723,233737,44.0
3540,4177,A031,R083,00-00-00,05-06-11,12:00:00,REGULAR,547089,234384,366.0
3541,4178,A031,R083,00-00-00,05-06-11,16:00:00,REGULAR,547731,234619,642.0
3542,4179,A031,R083,00-00-00,05-06-11,20:00:00,REGULAR,548771,234851,1040.0
3543,4180,A031,R083,00-00-01,05-01-11,00:00:00,REGULAR,26593,6681,1.0
3544,4181,A031,R083,00-00-01,05-01-11,04:00:00,REGULAR,26649,6688,56.0
3545,4182,A031,R083,00-00-01,05-01-11,08:00:00,REGULAR,26660,6692,11.0
3546,4183,A031,R083,00-00-01,05-01-11,12:00:00,REGULAR,26770,6721,110.0
3547,4184,A031,R083,00-00-01,05-01-11,16:00:00,REGULAR,27117,6763,347.0
3548,4185,A031,R083,00-00-01,05-01-11,20:00:00,REGULAR,27375,6806,258.0
3549,4186,A031,R083,00-00-01,05-02-11,00:00:00,REGULAR,27497,6816,122.0
3550,4187,A031,R083,00-00-01,05-02-11,04:00:00,REGULAR,27511,6816,14.0
3551,4189,A031,R083,00-00-01,05-02-11,08:00:00,REGULAR,27540,6854,29.0
3552,4190,A031,R083,00-00-01,05-02-11,12:00:00,REGULAR,27715,7147,175.0
3553,4191,A031,R083,00-00-01,05-02-11,16:00:00,REGULAR,28057,7232,342.0
3554,4192,A031,R083,00-00-01,05-02-11,20:00:00,REGULAR,28921,7325,864.0
3555,4193,A031,R083,00-00-01,05-03-11,00:00:00,REGULAR,29199,7339,278.0
3556,4194,A031,R083,00-00-01,05-03-11,04:00:00,REGULAR,29215,7341,16.0
3557,4197,A031,R083,00-00-01,05-03-11,12:00:00,REGULAR,29442,7683,227.0
3558,4198,A031,R083,00-00-01,05-03-11,16:00:00,REGULAR,29843,7766,401.0
3559,4199,A031,R083,00-00-01,05-03-11,20:00:00,REGULAR,30740,7867,897.0
3560,4200,A031,R083,00-00-01,05-04-11,00:00:00,REGULAR,31105,7881,365.0
3561,4201,A031,R083,00-00-01,05-04-11,04:00:00,REGULAR,31126,7882,21.0
3562,4204,A031,R083,00-00-01,05-04-11,12:00:00,REGULAR,31329,8250,203.0
3563,4205,A031,R083,00-00-01,05-04-11,16:00:00,REGULAR,31686,8346,357.0
3564,4206,A031,R083,00-00-01,05-04-11,20:00:00,REGULAR,32596,8469,910.0
3565,4207,A031,R083,00-00-01,05-05-11,00:00:00,REGULAR,32910,8486,314.0
3566,4210,A031,R083,00-00-01,05-05-11,08:00:00,REGULAR,32955,8538,45.0
3567,4211,A031,R083,00-00-01,05-05-11,12:00:00,REGULAR,33178,8842,223.0
3568,4212,A031,R083,00-00-01,05-05-11,16:00:00,REGULAR,33610,8917,432.0
3569,4213,A031,R083,00-00-01,05-05-11,20:00:00,REGULAR,34488,9035,878.0
3570,4214,A031,R083,00-00-01,05-06-11,00:00:00,REGULAR,34839,9051,351.0
3571,4215,A031,R083,00-00-01,05-06-11,04:00:00,REGULAR,34861,9055,22.0
3572,4218,A031,R083,00-00-01,05-06-11,12:00:00,REGULAR,35110,9339,249.0
3573,4219,A031,R083,00-00-01,05-06-11,16:00:00,REGULAR,35588,9401,478.0
3574,4220,A031,R083,00-00-01,05-06-11,20:00:00,REGULAR,36342,9487,754.0
3575,4221,A031,R083,00-00-02,05-01-11,00:00:00,REGULAR,2938473,1667890,1.0
3576,4222,A031,R083,00-00-02,05-01-11,04:00:00,REGULAR,2938513,1667896,40.0
3577,4225,A031,R083,00-00-02,05-01-11,12:00:00,REGULAR,2938609,1667949,96.0
3578,4226,A031,R083,00-00-02,05-01-11,16:00:00,REGULAR,2938887,1668024,278.0
3579,4227,A031,R083,00-00-02,05-01-11,20:00:00,REGULAR,2939053,1668084,166.0
3580,4228,A031,R083,00-00-02,05-02-11,00:00:00,REGULAR,2939139,1668102,86.0
3581,4229,A031,R083,00-00-02,05-02-11,04:00:00,REGULAR,2939140,1668103,1.0
3582,4232,A031,R083,00-00-02,05-02-11,12:00:00,REGULAR,2939304,1668514,164.0
3583,4233,A031,R083,00-00-02,05-02-11,16:00:00,REGULAR,2939580,1668602,276.0
3584,4234,A031,R083,00-00-02,05-02-11,20:00:00,REGULAR,2940261,1668713,681.0
3585,4235,A031,R083,00-00-02,05-03-11,00:00:00,REGULAR,2940447,1668737,186.0
3586,4236,A031,R083,00-00-02,05-03-11,04:00:00,REGULAR,2940456,1668743,9.0
3587,4237,A031,R083,00-00-02,05-03-11,04:00:00,REGULAR,2940456,1668743,0.0
3588,4238,A031,R083,00-00-02,05-03-11,08:00:00,REGULAR,2940468,1668841,12.0
3589,4239,A031,R083,00-00-02,05-03-11,12:00:00,REGULAR,2940607,1669191,139.0
3590,4240,A031,R083,00-00-02,05-03-11,16:00:00,REGULAR,2940853,1669277,246.0
3591,4241,A031,R083,00-00-02,05-03-11,20:00:00,REGULAR,2941498,1669406,645.0
3592,4242,A031,R083,00-00-02,05-04-11,00:00:00,REGULAR,2941694,1669438,196.0
3593,4243,A031,R083,00-00-02,05-04-11,04:00:00,REGULAR,2941706,1669440,12.0
3594,4244,A031,R083,00-00-02,05-04-11,08:00:00,REGULAR,2941718,1669516,12.0
3595,4245,A031,R083,00-00-02,05-04-11,12:00:00,REGULAR,2941865,1669899,147.0
3596,4246,A031,R083,00-00-02,05-04-11,16:00:00,REGULAR,2942131,1670005,266.0
3597,4247,A031,R083,00-00-02,05-04-11,20:00:00,REGULAR,2942803,1670122,672.0
3598,4248,A031,R083,00-00-02,05-05-11,00:00:00,REGULAR,2943047,1670148,244.0
3599,4249,A031,R083,00-00-02,05-05-11,04:00:00,REGULAR,2943064,1670148,17.0
3600,4252,A031,R083,00-00-02,05-05-11,12:00:00,REGULAR,2943251,1670560,187.0
3601,4253,A031,R083,00-00-02,05-05-11,16:00:00,REGULAR,2943581,1670676,330.0
3602,4254,A031,R083,00-00-02,05-05-11,20:00:00,REGULAR,2944215,1670795,634.0
3603,4255,A031,R083,00-00-02,05-06-11,00:00:00,REGULAR,2944464,1670820,249.0
3604,4256,A031,R083,00-00-02,05-06-11,04:00:00,REGULAR,2944488,1670823,24.0
3605,4259,A031,R083,00-00-02,05-06-11,12:00:00,REGULAR,2944640,1671188,152.0
3606,4260,A031,R083,00-00-02,05-06-11,16:00:00,REGULAR,2945000,1671264,360.0
3607,4261,A031,R083,00-00-02,05-06-11,20:00:00,REGULAR,2945594,1671339,594.0
3608,4262,A031,R083,00-03-00,05-01-11,00:00:00,REGULAR,1165836,2333494,1.0
3609,4263,A031,R083,00-03-00,05-01-11,04:00:00,REGULAR,1165847,2333507,11.0
3610,4266,A031,R083,00-03-00,05-01-11,12:00:00,REGULAR,1165867,2333572,20.0
3611,4267,A031,R083,00-03-00,05-01-11,16:00:00,REGULAR,1165942,2333681,75.0
3612,4268,A031,R083,00-03-00,05-01-11,20:00:00,REGULAR,1165998,2333744,56.0
3613,4269,A031,R083,00-03-00,05-02-11,00:00:00,REGULAR,1166025,2333780,27.0
3614,4270,A031,R083,00-03-00,05-02-11,04:00:00,REGULAR,1166027,2333780,2.0
3615,4273,A031,R083,00-03-00,05-02-11,12:00:00,REGULAR,1166069,2334276,42.0
3616,4274,A031,R083,00-03-00,05-02-11,16:00:00,REGULAR,1166150,2334472,81.0
3617,4275,A031,R083,00-03-00,05-02-11,20:00:00,REGULAR,1166356,2334687,206.0
3618,4276,A031,R083,00-03-00,05-03-11,00:00:00,REGULAR,1166402,2334720,46.0
3619,4277,A031,R083,00-03-00,05-03-11,04:00:00,REGULAR,1166403,2334724,1.0
3620,4278,A031,R083,00-03-00,05-03-11,04:00:00,REGULAR,1166403,2334724,0.0
3621,4279,A031,R083,00-03-00,05-03-11,08:00:00,REGULAR,1166411,2334831,8.0
3622,4280,A031,R083,00-03-00,05-03-11,12:00:00,REGULAR,1166462,2335380,51.0
3623,4281,A031,R083,00-03-00,05-03-11,16:00:00,REGULAR,1166555,2335592,93.0
3624,4282,A031,R083,00-03-00,05-03-11,20:00:00,REGULAR,1166794,2335809,239.0
3625,4283,A031,R083,00-03-00,05-04-11,00:00:00,REGULAR,1166854,2335851,60.0
3626,4284,A031,R083,00-03-00,05-04-11,04:00:00,REGULAR,1166859,2335857,5.0
3627,4285,A031,R083,00-03-00,05-04-11,08:00:00,REGULAR,1166867,2335963,8.0
3628,4286,A031,R083,00-03-00,05-04-11,12:00:00,REGULAR,1166907,2336439,40.0
3629,4287,A031,R083,00-03-00,05-04-11,16:00:00,REGULAR,1166996,2336620,89.0
3630,4288,A031,R083,00-03-00,05-04-11,20:00:00,REGULAR,1167230,2336843,234.0
3631,4289,A031,R083,00-03-00,05-05-11,00:00:00,REGULAR,1167306,2336886,76.0
3632,4290,A031,R083,00-03-00,05-05-11,04:00:00,REGULAR,1167307,2336890,1.0
3633,4293,A031,R083,00-03-00,05-05-11,12:00:00,REGULAR,1167360,2337419,53.0
3634,4294,A031,R083,00-03-00,05-05-11,16:00:00,REGULAR,1167461,2337601,101.0
3635,4295,A031,R083,00-03-00,05-05-11,20:00:00,REGULAR,1167705,2337828,244.0
3636,4296,A031,R083,00-03-00,05-06-11,00:00:00,REGULAR,1167766,2337880,61.0
3637,4297,A031,R083,00-03-00,05-06-11,04:00:00,REGULAR,1167768,2337882,2.0
3638,4300,A031,R083,00-03-00,05-06-11,12:00:00,REGULAR,1167818,2338364,50.0
3639,4301,A031,R083,00-03-00,05-06-11,16:00:00,REGULAR,1167929,2338558,111.0
3640,4302,A031,R083,00-03-00,05-06-11,20:00:00,REGULAR,1168144,2338757,215.0
3641,4303,A031,R083,00-03-01,05-01-11,00:00:00,REGULAR,1819513,2122918,1.0
3642,4304,A031,R083,00-03-01,05-01-11,04:00:00,REGULAR,1819538,2122921,25.0
3643,4307,A031,R083,00-03-01,05-01-11,12:00:00,REGULAR,1819568,2122995,30.0
3644,4308,A031,R083,00-03-01,05-01-11,16:00:00,REGULAR,1819670,2123092,102.0
3645,4309,A031,R083,00-03-01,05-01-11,20:00:00,REGULAR,1819769,2123165,99.0
3646,4310,A031,R083,00-03-01,05-02-11,00:00:00,REGULAR,1819811,2123184,42.0
3647,4311,A031,R083,00-03-01,05-02-11,04:00:00,REGULAR,1819816,2123185,5.0
3648,4312,A031,R083,00-03-01,05-02-11,04:00:00,REGULAR,1819816,2123185,0.0
3649,4313,A031,R083,00-03-01,05-02-11,08:00:00,REGULAR,1819838,2123248,22.0
3650,4314,A031,R083,00-03-01,05-02-11,12:00:00,REGULAR,1819914,2123578,76.0
3651,4315,A031,R083,00-03-01,05-02-11,16:00:00,REGULAR,1820074,2123748,160.0
3652,4316,A031,R083,00-03-01,05-02-11,20:00:00,REGULAR,1820447,2123944,373.0
3653,4317,A031,R083,00-03-01,05-03-11,00:00:00,REGULAR,1820551,2123976,104.0
3654,4318,A031,R083,00-03-01,05-03-11,04:00:00,REGULAR,1820560,2123982,9.0
3655,4321,A031,R083,00-03-01,05-03-11,12:00:00,REGULAR,1820657,2124556,97.0
3656,4322,A031,R083,00-03-01,05-03-11,16:00:00,REGULAR,1820847,2124746,190.0
3657,4323,A031,R083,00-03-01,05-03-11,20:00:00,REGULAR,1821243,2124978,396.0
3658,4324,A031,R083,00-03-01,05-04-11,00:00:00,REGULAR,1821363,2125030,120.0
3659,4325,A031,R083,00-03-01,05-04-11,04:00:00,REGULAR,1821371,2125038,8.0
3660,4326,A031,R083,00-03-01,05-04-11,08:00:00,REGULAR,1821389,2125093,18.0
3661,4327,A031,R083,00-03-01,05-04-11,12:00:00,REGULAR,1821459,2125531,70.0
3662,4328,A031,R083,00-03-01,05-04-11,16:00:00,REGULAR,1821617,2125722,158.0
3663,4329,A031,R083,00-03-01,05-04-11,20:00:00,REGULAR,1822004,2125980,387.0
3664,4330,A031,R083,00-03-01,05-05-11,00:00:00,REGULAR,1822115,2126007,111.0
3665,4331,A031,R083,00-03-01,05-05-11,04:00:00,REGULAR,1822124,2126009,9.0
3666,4334,A031,R083,00-03-01,05-05-11,12:00:00,REGULAR,1822213,2126436,89.0
3667,4335,A031,R083,00-03-01,05-05-11,16:00:00,REGULAR,1822382,2126629,169.0
3668,4336,A031,R083,00-03-01,05-05-11,20:00:00,REGULAR,1822763,2126848,381.0
3669,4337,A031,R083,00-03-01,05-06-11,00:00:00,REGULAR,1822897,2126907,134.0
3670,4338,A031,R083,00-03-01,05-06-11,04:00:00,REGULAR,1822903,2126912,6.0
3671,4341,A031,R083,00-03-01,05-06-11,12:00:00,REGULAR,1822995,2127295,92.0
3672,4342,A031,R083,00-03-01,05-06-11,16:00:00,REGULAR,1823171,2127477,176.0
3673,4343,A031,R083,00-03-01,05-06-11,20:00:00,REGULAR,1823487,2127671,316.0
3674,4344,A031,R083,00-03-02,05-01-11,00:00:00,REGULAR,297684,371278,1.0
3675,4345,A031,R083,00-03-02,05-01-11,04:00:00,REGULAR,297723,371317,39.0
3676,4348,A031,R083,00-03-02,05-01-11,12:00:00,REGULAR,297804,371597,81.0
3677,4349,A031,R083,00-03-02,05-01-11,16:00:00,REGULAR,297979,371906,175.0
3678,4350,A031,R083,00-03-02,05-01-11,20:00:00,REGULAR,298161,372131,182.0
3679,4351,A031,R083,00-03-02,05-02-11,00:00:00,REGULAR,298264,372204,103.0
3680,4352,A031,R083,00-03-02,05-02-11,04:00:00,REGULAR,298277,372214,13.0
3681,4353,A031,R083,00-03-02,05-02-11,04:00:00,REGULAR,298277,372214,0.0
3682,4354,A031,R083,00-03-02,05-02-11,08:00:00,REGULAR,298326,372377,49.0
3683,4355,A031,R083,00-03-02,05-02-11,12:00:00,REGULAR,298509,373116,183.0
3684,4356,A031,R083,00-03-02,05-02-11,16:00:00,REGULAR,298844,373491,335.0
3685,4357,A031,R083,00-03-02,05-02-11,20:00:00,REGULAR,299557,373879,713.0
3686,4358,A031,R083,00-03-02,05-03-11,00:00:00,REGULAR,299779,373942,222.0
3687,4359,A031,R083,00-03-02,05-03-11,04:00:00,REGULAR,299797,373950,18.0
3688,4362,A031,R083,00-03-02,05-03-11,12:00:00,REGULAR,300035,375247,238.0
3689,4363,A031,R083,00-03-02,05-03-11,16:00:00,REGULAR,300369,375658,334.0
3690,4364,A031,R083,00-03-02,05-03-11,20:00:00,REGULAR,301111,376017,742.0
3691,4365,A031,R083,00-03-02,05-04-11,00:00:00,REGULAR,301402,376105,291.0
3692,4366,A031,R083,00-03-02,05-04-11,04:00:00,REGULAR,301420,376129,18.0
3693,4367,A031,R083,00-03-02,05-04-11,08:00:00,REGULAR,301472,376322,52.0
3694,4368,A031,R083,00-03-02,05-04-11,12:00:00,REGULAR,301676,377133,204.0
3695,4369,A031,R083,00-03-02,05-04-11,16:00:00,REGULAR,302028,377510,352.0
3696,4370,A031,R083,00-03-02,05-04-11,20:00:00,REGULAR,302768,377859,740.0
3697,4371,A031,R083,00-03-02,05-05-11,00:00:00,REGULAR,303020,377948,252.0
3698,4372,A031,R083,00-03-02,05-05-11,04:00:00,REGULAR,303037,377955,17.0
3699,4375,A031,R083,00-03-02,05-05-11,12:00:00,REGULAR,303283,378899,246.0
3700,4376,A031,R083,00-03-02,05-05-11,16:00:00,REGULAR,303663,379367,380.0
3701,4377,A031,R083,00-03-02,05-05-11,20:00:00,REGULAR,304345,379795,682.0
3702,4378,A031,R083,00-03-02,05-06-11,00:00:00,REGULAR,304622,379915,277.0
3703,4379,A031,R083,00-03-02,05-06-11,04:00:00,REGULAR,304645,379932,23.0
3704,4382,A031,R083,00-03-02,05-06-11,12:00:00,REGULAR,304878,380777,233.0
3705,4383,A031,R083,00-03-02,05-06-11,16:00:00,REGULAR,305253,381184,375.0
3706,4384,A031,R083,00-03-02,05-06-11,20:00:00,REGULAR,305871,381552,618.0
3707,4385,A033,R170,02-00-00,05-01-11,01:00:00,REGULAR,3496605,8282531,1.0
3708,4386,A033,R170,02-00-00,05-01-11,05:00:00,REGULAR,3496611,8282551,6.0
3709,4387,A033,R170,02-00-00,05-01-11,09:00:00,REGULAR,3496613,8282614,2.0
3710,4388,A033,R170,02-00-00,05-01-11,13:00:00,REGULAR,3496635,8282921,22.0
3711,4389,A033,R170,02-00-00,05-01-11,17:00:00,REGULAR,3496723,8283469,88.0
3712,4390,A033,R170,02-00-00,05-01-11,21:00:00,REGULAR,3496816,8283828,93.0
3713,4391,A033,R170,02-00-00,05-02-11,01:00:00,REGULAR,3496845,8283877,29.0
3714,4392,A033,R170,02-00-00,05-02-11,05:00:00,REGULAR,3496846,8283892,1.0
3715,4393,A033,R170,02-00-00,05-02-11,09:00:00,REGULAR,3496892,8284263,46.0
3716,4394,A033,R170,02-00-00,05-02-11,13:00:00,REGULAR,3496966,8284828,74.0
3717,4395,A033,R170,02-00-00,05-02-11,17:00:00,REGULAR,3497173,8285361,207.0
3718,4396,A033,R170,02-00-00,05-02-11,21:00:00,REGULAR,3497612,8285959,439.0
3719,4397,A033,R170,02-00-00,05-03-11,01:00:00,REGULAR,3497653,8286035,41.0
3720,4398,A033,R170,02-00-00,05-03-11,05:00:00,REGULAR,3497654,8286040,1.0
3721,4399,A033,R170,02-00-00,05-03-11,09:00:00,REGULAR,3497692,8286411,38.0
3722,4400,A033,R170,02-00-00,05-03-11,13:00:00,REGULAR,3497765,8287019,73.0
3723,4401,A033,R170,02-00-00,05-03-11,17:00:00,REGULAR,3498056,8287641,291.0
3724,4402,A033,R170,02-00-00,05-03-11,21:00:00,REGULAR,3498537,8288306,481.0
3725,4403,A033,R170,02-00-00,05-04-11,01:00:00,REGULAR,3498598,8288377,61.0
3726,4404,A033,R170,02-00-00,05-04-11,05:00:00,REGULAR,3498598,8288380,0.0
3727,4405,A033,R170,02-00-00,05-04-11,09:00:00,REGULAR,3498641,8288772,43.0
3728,4406,A033,R170,02-00-00,05-04-11,13:00:00,REGULAR,3498760,8289424,119.0
3729,4407,A033,R170,02-00-00,05-04-11,17:00:00,REGULAR,3498985,8290000,225.0
3730,4408,A033,R170,02-00-00,05-04-11,21:00:00,REGULAR,3499463,8290642,478.0
3731,4409,A033,R170,02-00-00,05-05-11,01:00:00,REGULAR,3499512,8290704,49.0
3732,4410,A033,R170,02-00-00,05-05-11,05:00:00,REGULAR,3499514,8290709,2.0
3733,4411,A033,R170,02-00-00,05-05-11,09:00:00,REGULAR,3499548,8291072,34.0
3734,4412,A033,R170,02-00-00,05-05-11,13:00:00,REGULAR,3499625,8291719,77.0
3735,4413,A033,R170,02-00-00,05-05-11,17:00:00,REGULAR,3499856,8292299,231.0
3736,4414,A033,R170,02-00-00,05-05-11,21:00:00,REGULAR,3500312,8292937,456.0
3737,4415,A033,R170,02-00-00,05-06-11,01:00:00,REGULAR,3500378,8293045,66.0
3738,4416,A033,R170,02-00-00,05-06-11,05:00:00,REGULAR,3500381,8293054,3.0
3739,4417,A033,R170,02-00-00,05-06-11,09:00:00,REGULAR,3500409,8293385,28.0
3740,4418,A033,R170,02-00-00,05-06-11,13:00:00,REGULAR,3500500,8293999,91.0
3741,4419,A033,R170,02-00-00,05-06-11,16:03:04,REGULAR,3500654,8294498,154.0
3742,4420,A033,R170,02-00-00,05-06-11,17:00:00,REGULAR,3500747,8294726,93.0
3743,4421,A033,R170,02-00-00,05-06-11,21:00:00,REGULAR,3501203,8295496,456.0
3744,4422,A033,R170,02-00-01,05-01-11,01:00:00,REGULAR,668447,904973,1.0
3745,4423,A033,R170,02-00-01,05-01-11,05:00:00,REGULAR,668463,904980,16.0
3746,4424,A033,R170,02-00-01,05-01-11,09:00:00,REGULAR,668466,905047,3.0
3747,4425,A033,R170,02-00-01,05-01-11,13:00:00,REGULAR,668502,905340,36.0
3748,4426,A033,R170,02-00-01,05-01-11,17:00:00,REGULAR,668637,905780,135.0
3749,4427,A033,R170,02-00-01,05-01-11,21:00:00,REGULAR,668854,906028,217.0
3750,4428,A033,R170,02-00-01,05-02-11,01:00:00,REGULAR,668930,906058,76.0
3751,4429,A033,R170,02-00-01,05-02-11,05:00:00,REGULAR,668938,906062,8.0
3752,4430,A033,R170,02-00-01,05-02-11,09:00:00,REGULAR,669008,906493,70.0
3753,4431,A033,R170,02-00-01,05-02-11,13:00:00,REGULAR,669164,907037,156.0
3754,4432,A033,R170,02-00-01,05-02-11,17:00:00,REGULAR,669544,907386,380.0
3755,4433,A033,R170,02-00-01,05-02-11,21:00:00,REGULAR,670372,907778,828.0
3756,4434,A033,R170,02-00-01,05-03-11,01:00:00,REGULAR,670523,907834,151.0
3757,4435,A033,R170,02-00-01,05-03-11,05:00:00,REGULAR,670526,907838,3.0
3758,4436,A033,R170,02-00-01,05-03-11,09:00:00,REGULAR,670619,908278,93.0
3759,4437,A033,R170,02-00-01,05-03-11,13:00:00,REGULAR,670800,908856,181.0
3760,4438,A033,R170,02-00-01,05-03-11,17:00:00,REGULAR,671336,909304,536.0
3761,4439,A033,R170,02-00-01,05-03-11,21:00:00,REGULAR,672291,909651,955.0
3762,4440,A033,R170,02-00-01,05-04-11,01:00:00,REGULAR,672465,909701,174.0
3763,4441,A033,R170,02-00-01,05-04-11,05:00:00,REGULAR,672470,909709,5.0
3764,4442,A033,R170,02-00-01,05-04-11,09:00:00,REGULAR,672552,910159,82.0
3765,4443,A033,R170,02-00-01,05-04-11,13:00:00,REGULAR,672740,910717,188.0
3766,4444,A033,R170,02-00-01,05-04-11,17:00:00,REGULAR,673217,911114,477.0
3767,4445,A033,R170,02-00-01,05-04-11,21:00:00,REGULAR,673980,911536,763.0
3768,4446,A033,R170,02-00-01,05-05-11,01:00:00,REGULAR,674149,911579,169.0
3769,4447,A033,R170,02-00-01,05-05-11,05:00:00,REGULAR,674153,911585,4.0
3770,4448,A033,R170,02-00-01,05-05-11,09:00:00,REGULAR,674225,912026,72.0
3771,4449,A033,R170,02-00-01,05-05-11,13:00:00,REGULAR,674411,912633,186.0
3772,4450,A033,R170,02-00-01,05-05-11,17:00:00,REGULAR,674857,913093,446.0
3773,4451,A033,R170,02-00-01,05-05-11,21:00:00,REGULAR,675689,913581,832.0
3774,4452,A033,R170,02-00-01,05-06-11,01:00:00,REGULAR,675873,913648,184.0
3775,4453,A033,R170,02-00-01,05-06-11,05:00:00,REGULAR,675882,913658,9.0
3776,4454,A033,R170,02-00-01,05-06-11,09:00:00,REGULAR,675940,914128,58.0
3777,4455,A033,R170,02-00-01,05-06-11,13:00:00,REGULAR,676116,914779,176.0
3778,4456,A033,R170,02-00-01,05-06-11,16:03:04,REGULAR,676434,915170,318.0
3779,4457,A033,R170,02-00-01,05-06-11,17:00:00,REGULAR,676603,915289,169.0
3780,4458,A033,R170,02-00-01,05-06-11,21:00:00,REGULAR,677436,915756,833.0
3781,4459,A033,R170,02-00-02,05-01-11,01:00:00,REGULAR,8279770,7544509,1.0
3782,4460,A033,R170,02-00-02,05-01-11,05:00:00,REGULAR,8279817,7544518,47.0
3783,4461,A033,R170,02-00-02,05-01-11,09:00:00,REGULAR,8279826,7544533,9.0
3784,4462,A033,R170,02-00-02,05-01-11,13:00:00,REGULAR,8279903,7544737,77.0
3785,4463,A033,R170,02-00-02,05-01-11,17:00:00,REGULAR,8280178,7545242,275.0
3786,4464,A033,R170,02-00-02,05-01-11,21:00:00,REGULAR,8280527,7545560,349.0
3787,4465,A033,R170,02-00-02,05-02-11,01:00:00,REGULAR,8280684,7545592,157.0
3788,4466,A033,R170,02-00-02,05-02-11,05:00:00,REGULAR,8280695,7545601,11.0
3789,4467,A033,R170,02-00-02,05-02-11,09:00:00,REGULAR,8280786,7545899,91.0
3790,4468,A033,R170,02-00-02,05-02-11,13:00:00,REGULAR,8280992,7546509,206.0
3791,4469,A033,R170,02-00-02,05-02-11,17:00:00,REGULAR,8281559,7547038,567.0
3792,4470,A033,R170,02-00-02,05-02-11,21:00:00,REGULAR,8282672,7547653,1113.0
3793,4471,A033,R170,02-00-02,05-03-11,01:00:00,REGULAR,8282920,7547722,248.0
3794,4472,A033,R170,02-00-02,05-03-11,05:00:00,REGULAR,8282924,7547724,4.0
3795,4473,A033,R170,02-00-02,05-03-11,09:00:00,REGULAR,8283033,7548051,109.0
3796,4474,A033,R170,02-00-02,05-03-11,13:00:00,REGULAR,8283264,7548708,231.0
3797,4475,A033,R170,02-00-02,05-03-11,17:00:00,REGULAR,8283940,7549353,676.0
3798,4476,A033,R170,02-00-02,05-03-11,21:00:00,REGULAR,8285104,7550093,1164.0
3799,4477,A033,R170,02-00-02,05-04-11,01:00:00,REGULAR,8285356,7550166,252.0
3800,4478,A033,R170,02-00-02,05-04-11,05:00:00,REGULAR,8285369,7550167,13.0
3801,4479,A033,R170,02-00-02,05-04-11,09:00:00,REGULAR,8285444,7550516,75.0
3802,4480,A033,R170,02-00-02,05-04-11,13:00:00,REGULAR,8285697,7551186,253.0
3803,4481,A033,R170,02-00-02,05-04-11,17:00:00,REGULAR,8286267,7551912,570.0
3804,4482,A033,R170,02-00-02,05-04-11,21:00:00,REGULAR,8287324,7552619,1057.0
3805,4483,A033,R170,02-00-02,05-05-11,01:00:00,REGULAR,8287596,7552688,272.0
3806,4484,A033,R170,02-00-02,05-05-11,05:00:00,REGULAR,8287613,7552689,17.0
3807,4485,A033,R170,02-00-02,05-05-11,09:00:00,REGULAR,8287707,7552963,94.0
3808,4486,A033,R170,02-00-02,05-05-11,13:00:00,REGULAR,8287922,7553650,215.0
3809,4487,A033,R170,02-00-02,05-05-11,17:00:00,REGULAR,8288534,7554279,612.0
3810,4488,A033,R170,02-00-02,05-05-11,21:00:00,REGULAR,8289631,7555032,1097.0
3811,4489,A033,R170,02-00-02,05-06-11,01:00:00,REGULAR,8289984,7555144,353.0
3812,4490,A033,R170,02-00-02,05-06-11,05:00:00,REGULAR,8290007,7555148,23.0
3813,4491,A033,R170,02-00-02,05-06-11,09:00:00,REGULAR,8290087,7555443,80.0
3814,4492,A033,R170,02-00-02,05-06-11,13:00:00,REGULAR,8290326,7556109,239.0
