C/A,UNIT,SCP,DATEn,TIMEn,DESCn,ENTRIESn,EXITSn
A010,R080,00-00-07,05-30-11,04:00:00,REGULAR,018944352,004075725
A010,R080,00-00-07,05-30-11,04:00:00,RECOVR,018944352,004075725
A010,R080,00-00-07,05-30-11,08:00:00,AUD,018944411,004075777                   
A010,R080,00-00-07,05-30-11,12:00:00,REGULAR,018944666,004075925
A010,R080,00-00-07,05-30-11,16:00:00,REGULAR,018945275,004076139
A010,R080,00-00-07,05-30-11,20:00:00,REGULAR,018946035,004076261
A010,R080,00-00-07,05-31-11,00:00:00,REGULAR,018946547,004076336
A010,R080,00-00-07,05-31-11,04:00:00,REGULAR,018946642,004076348
A010,R080,00-00-07,05-31-11,04:00:00,RECOVR,018946642,004076348
A010,R080,00-00-07,05-31-11,08:00:00,AUD,018946789,004076510
A010,R080,00-00-07,05-31-11,12:00:00,REGULAR,018947557,004076735                   
A010,R080,00-00-07,05-31-11,16:00:00,REGULAR,018948459,004076836
A010,R080,00-00-07,05-31-11,20:00:00,REGULAR,018950105,004076906
A011,R080,01-00-00,05-28-11,00:00:00,REGULAR,010058888,011399382
A011,R080,01-00-00,05-28-11,04:00:00,REGULAR,010058983,011399447
A011,R080,01-00-00,05-28-11,08:00:00,REGULAR,010059029,011399638
A011,R080,01-00-00,05-28-11,12:00:00,REGULAR,010059262,011400047
A011,R080,01-00-00,05-28-11,16:00:00,REGULAR,010059627,011400556
A011,R080,01-00-00,05-28-11,20:00:00,REGULAR,010060019,011400955
A011,R080,01-00-00,05-29-11,00:00:00,REGULAR,010060305,011401155
A011,R080,01-00-00,05-29-11,04:00:00,REGULAR,010060421,011401216              
A011,R080,01-00-00,05-29-11,08:00:00,REGULAR,010060472,011401360
A011,R080,01-00-00,05-29-11,12:00:00,REGULAR,010060683,011401690
A011,R080,01-00-00,05-29-11,16:00:00,REGULAR,010061013,011402170
A011,R080,01-00-00,05-29-11,20:00:00,REGULAR,010061380,011402484
A011,R080,01-00-00,05-30-11,00:00:00,REGULAR,010061636,011402623
A011,R080,01-00-00,05-30-11,04:00:00,REGULAR,010061693,011402669
A011,R080,01-00-00,05-30-11,08:00:00,REGULAR,010061740,011402812
A011,R080,01-00-00,05-30-11,12:00:00,REGULAR,010061938,011403155              
A011,R080,01-00-00,05-30-11,16:00:00,REGULAR,010062268,011403528
A011,R080,01-00-00,05-30-11,20:00:00,REGULAR,010062615,011403858
A011,R080,01-00-00,05-31-11,00:00:00,REGULAR,010062824,011404001
A011,R080,01-00-00,05-31-11,04:00:00,REGULAR,010062861,011404019
A011,R080,01-00-00,05-31-11,08:00:00,REGULAR,010062971,011404463
A011,R080,01-00-00,05-31-11,12:00:00,REGULAR,010063365,011405575
A011,R080,01-00-00,05-31-11,16:00:00,REGULAR,010063883,011406004
A011,R080,01-00-00,05-31-11,20:00:00,REGULAR,010065006,011406384              
A011,R080,01-00-01,05-28-11,00:00:00,REGULAR,007231350,005220795
A011,R080,01-00-01,05-28-11,04:00:00,REGULAR,007231404,005220811
A011,R080,01-00-01,05-28-11,08:00:00,REGULAR,007231445,005220883
A011,R080,01-00-01,05-28-11,12:00:00,REGULAR,007231619,005221052
A011,R080,01-00-01,05-28-11,16:00:00,REGULAR,007231843,005221290
A011,R080,01-00-01,05-28-11,20:00:00,REGULAR,007232134,005221428
A011,R080,01-00-01,05-29-11,00:00:00,REGULAR,007232293,005221508
A011,R080,01-00-01,05-29-11,04:00:00,REGULAR,007232358,005221530              
A011,R080,01-00-01,05-29-11,08:00:00,REGULAR,007232383,005221583
A011,R080,01-00-01,05-29-11,12:00:00,REGULAR,007232536,005221729
A011,R080,01-00-01,05-29-11,16:00:00,REGULAR,007232712,005221939
A011,R080,01-00-01,05-29-11,20:00:00,REGULAR,007232972,005222076
A011,R080,01-00-01,05-30-11,00:00:00,REGULAR,007233123,005222129
A011,R080,01-00-01,05-30-11,04:00:00,REGULAR,007233167,005222142
A011,R080,01-00-01,05-30-11,08:00:00,REGULAR,007233184,005222198
A011,R080,01-00-01,05-30-11,12:00:00,REGULAR,007233350,005222325              
A011,R080,01-00-01,05-30-11,16:00:00,REGULAR,007233547,005222494
A011,R080,01-00-01,05-30-11,20:00:00,REGULAR,007233785,005222610
A011,R080,01-00-01,05-31-11,00:00:00,REGULAR,007233911,005222662
A011,R080,01-00-01,05-31-11,04:00:00,REGULAR,007233934,005222663
A011,R080,01-00-01,05-31-11,08:00:00,REGULAR,007233987,005222877
A011,R080,01-00-01,05-31-11,12:00:00,REGULAR,007234255,005223474
A011,R080,01-00-01,05-31-11,16:00:00,REGULAR,007234560,005223659
A011,R080,01-00-01,05-31-11,20:00:00,REGULAR,007235418,005223832              
A011,R080,01-00-02,05-28-11,00:00:00,REGULAR,004335812,003741517
A011,R080,01-00-02,05-28-11,04:00:00,REGULAR,004335855,003741528
A011,R080,01-00-02,05-28-11,08:00:00,REGULAR,004335874,003741589
A011,R080,01-00-02,05-28-11,12:00:00,REGULAR,004335996,003741708
A011,R080,01-00-02,05-28-11,16:00:00,REGULAR,004336150,003741888
A011,R080,01-00-02,05-28-11,20:00:00,REGULAR,004336384,003742007
A011,R080,01-00-02,05-29-11,00:00:00,REGULAR,004336497,003742063
A011,R080,01-00-02,05-29-11,04:00:00,REGULAR,004336535,003742081              
A011,R080,01-00-02,05-29-11,08:00:00,REGULAR,004336557,003742117
A011,R080,01-00-02,05-29-11,12:00:00,REGULAR,004336639,003742211
A011,R080,01-00-02,05-29-11,16:00:00,REGULAR,004336761,003742369
A011,R080,01-00-02,05-29-11,20:00:00,REGULAR,004336951,003742479
A011,R080,01-00-02,05-30-11,00:00:00,REGULAR,004337052,003742549
A011,R080,01-00-02,05-30-11,04:00:00,REGULAR,004337074,003742557
A011,R080,01-00-02,05-30-11,08:00:00,REGULAR,004337089,003742597
A011,R080,01-00-02,05-30-11,12:00:00,REGULAR,004337194,003742703              
A011,R080,01-00-02,05-30-11,16:00:00,REGULAR,004337330,003742860
A011,R080,01-00-02,05-30-11,20:00:00,REGULAR,004337498,003742946
A011,R080,01-00-02,05-31-11,00:00:00,REGULAR,004337599,003742998
A011,R080,01-00-02,05-31-11,04:00:00,REGULAR,004337613,003742998
A011,R080,01-00-02,05-31-11,08:00:00,REGULAR,004337646,003743155
A011,R080,01-00-02,05-31-11,12:00:00,REGULAR,004337878,003743591
A011,R080,01-00-02,05-31-11,16:00:00,REGULAR,004338109,003743752
A011,R080,01-00-02,05-31-11,20:00:00,REGULAR,004338789,003743932              
A011,R080,01-00-03,05-28-11,00:00:00,REGULAR,005112610,004829127
A011,R080,01-00-03,05-28-11,04:00:00,REGULAR,005112644,004829146
A011,R080,01-00-03,05-28-11,08:00:00,REGULAR,005112663,004829168
A011,R080,01-00-03,05-28-11,12:00:00,REGULAR,005112763,004829289
A011,R080,01-00-03,05-28-11,16:00:00,REGULAR,005112901,004829532
A011,R080,01-00-03,05-28-11,20:00:00,REGULAR,005113110,004829734
A011,R080,01-00-03,05-29-11,00:00:00,REGULAR,005113206,004829856
A011,R080,01-00-03,05-29-11,04:00:00,REGULAR,005113243,004829875              
A011,R080,01-00-03,05-29-11,08:00:00,REGULAR,005113260,004829900
A011,R080,01-00-03,05-29-11,12:00:00,REGULAR,005113351,004830005
A011,R080,01-00-03,05-29-11,16:00:00,REGULAR,005113482,004830233
A011,R080,01-00-03,05-29-11,20:00:00,REGULAR,005113658,004830463
A011,R080,01-00-03,05-30-11,00:00:00,REGULAR,005113738,004830575
A011,R080,01-00-03,05-30-11,04:00:00,REGULAR,005113760,004830588
A011,R080,01-00-03,05-30-11,08:00:00,REGULAR,005113776,004830611
A011,R080,01-00-03,05-30-11,12:00:00,REGULAR,005113861,004830703              
A011,R080,01-00-03,05-30-11,16:00:00,REGULAR,005113987,004830898
A011,R080,01-00-03,05-30-11,20:00:00,REGULAR,005114136,004831066
A011,R080,01-00-03,05-31-11,00:00:00,REGULAR,005114232,004831160
A011,R080,01-00-03,05-31-11,04:00:00,REGULAR,005114250,004831163
A011,R080,01-00-03,05-31-11,08:00:00,REGULAR,005114285,004831277
A011,R080,01-00-03,05-31-11,12:00:00,REGULAR,005114459,004831772
A011,R080,01-00-03,05-31-11,16:00:00,REGULAR,005114692,004831991
A011,R080,01-00-03,05-31-11,20:00:00,REGULAR,005115321,004832331              
A011,R080,01-00-04,05-28-11,00:00:00,REGULAR,007249798,007337023
A011,R080,01-00-04,05-28-11,04:00:00,REGULAR,007249876,007337057
A011,R080,01-00-04,05-28-11,08:00:00,REGULAR,007249920,007337105
A011,R080,01-00-04,05-28-11,12:00:00,REGULAR,007250070,007337310
A011,R080,01-00-04,05-28-11,16:00:00,REGULAR,007250290,007337643
A011,R080,01-00-04,05-28-11,20:00:00,REGULAR,007250569,007337999
A011,R080,01-00-04,05-29-11,00:00:00,REGULAR,007250747,007338205
A011,R080,01-00-04,05-29-11,04:00:00,REGULAR,007250809,007338250              
A011,R080,01-00-04,05-29-11,08:00:00,REGULAR,007250849,007338293
A011,R080,01-00-04,05-29-11,12:00:00,REGULAR,007251001,007338480
A011,R080,01-00-04,05-29-11,16:00:00,REGULAR,007251189,007338861
A011,R080,01-00-04,05-29-11,20:00:00,REGULAR,007251423,007339205
A011,R080,01-00-04,05-30-11,00:00:00,REGULAR,007251580,007339351
A011,R080,01-00-04,05-30-11,04:00:00,REGULAR,007251638,007339389
A011,R080,01-00-04,05-30-11,08:00:00,REGULAR,007251671,007339434
A011,R080,01-00-04,05-30-11,12:00:00,REGULAR,007251787,007339596              
A011,R080,01-00-04,05-30-11,16:00:00,REGULAR,007251977,007339891
A011,R080,01-00-04,05-30-11,20:00:00,REGULAR,007252182,007340167
A011,R080,01-00-04,05-31-11,00:00:00,REGULAR,007252283,007340310
A011,R080,01-00-04,05-31-11,04:00:00,REGULAR,007252315,007340329
A011,R080,01-00-04,05-31-11,08:00:00,REGULAR,007252367,007340511
A011,R080,01-00-04,05-31-11,12:00:00,REGULAR,007252592,007341342
A011,R080,01-00-04,05-31-11,16:00:00,REGULAR,007252924,007341732
A011,R080,01-00-04,05-31-11,20:00:00,REGULAR,007253804,007342163              
A011,R080,01-00-05,05-28-11,00:00:00,REGULAR,009388933,008300125
A011,R080,01-00-05,05-28-11,04:00:00,REGULAR,009389008,008300157
A011,R080,01-00-05,05-28-11,08:00:00,REGULAR,009389043,008300252
A011,R080,01-00-05,05-28-11,12:00:00,REGULAR,009389158,008300502
A011,R080,01-00-05,05-28-11,16:00:00,REGULAR,009389407,008300930
A011,R080,01-00-05,05-28-11,20:00:00,REGULAR,009389745,008301343
A011,R080,01-00-05,05-29-11,00:00:00,REGULAR,009389961,008301561
A011,R080,01-00-05,05-29-11,04:00:00,REGULAR,009390039,008301620              
A011,R080,01-00-05,05-29-11,08:00:00,REGULAR,009390082,008301680
A011,R080,01-00-05,05-29-11,12:00:00,REGULAR,009390173,008301899
A011,R080,01-00-05,05-29-11,16:00:00,REGULAR,009390387,008302338
A011,R080,01-00-05,05-29-11,20:00:00,REGULAR,009390668,008302670
A011,R080,01-00-05,05-30-11,00:00:00,REGULAR,009390885,008302850
A011,R080,01-00-05,05-30-11,04:00:00,REGULAR,009390942,008302891
A011,R080,01-00-05,05-30-11,08:00:00,REGULAR,009390972,008302961
A011,R080,01-00-05,05-30-11,12:00:00,REGULAR,009391091,008303142              
A011,R080,01-00-05,05-30-11,16:00:00,REGULAR,009391346,008303499
A011,R080,01-00-05,05-30-11,20:00:00,REGULAR,009391584,008303752
A011,R080,01-00-05,05-31-11,00:00:00,REGULAR,009391723,008303891
A011,R080,01-00-05,05-31-11,04:00:00,REGULAR,009391753,008303916
A011,R080,01-00-05,05-31-11,08:00:00,REGULAR,009391816,008304168
A011,R080,01-00-05,05-31-11,12:00:00,REGULAR,009392011,008305138
A011,R080,01-00-05,05-31-11,16:00:00,REGULAR,009392428,008305502
A011,R080,01-00-05,05-31-11,20:00:00,REGULAR,009393499,008305874              
A013,R081,01-00-00,05-28-11,00:00:00,REGULAR,004465074,024581590
A013,R081,01-00-00,05-28-11,04:00:00,REGULAR,004465126,024581677
A013,R081,01-00-00,05-28-11,04:00:00,RECOVR,004465126,024581677
A013,R081,01-00-00,05-28-11,08:00:00,AUD,004465137,024581780
A013,R081,01-00-00,05-28-11,12:00:00,REGULAR,004465168,024582289
A013,R081,01-00-00,05-28-11,16:00:00,REGULAR,004465211,024583139
A013,R081,01-00-00,05-28-11,20:00:00,REGULAR,004465287,024584212
A013,R081,01-00-00,05-29-11,00:00:00,REGULAR,004465368,024584780                   
A013,R081,01-00-00,05-29-11,04:00:00,REGULAR,004465405,024584906
A013,R081,01-00-00,05-29-11,04:00:00,RECOVR,004465405,024584906
A013,R081,01-00-00,05-29-11,08:00:00,AUD,004465411,024584993
A013,R081,01-00-00,05-29-11,12:00:00,REGULAR,004465428,024585426
A013,R081,01-00-00,05-29-11,16:00:00,REGULAR,004465476,024586269
A013,R081,01-00-00,05-29-11,20:00:00,REGULAR,004465571,024587074
A013,R081,01-00-00,05-30-11,00:00:00,REGULAR,004465646,024587634
A013,R081,01-00-00,05-30-11,04:00:00,REGULAR,004465660,024587715                   
A013,R081,01-00-00,05-30-11,08:00:00,REGULAR,004465667,024587793
A013,R081,01-00-00,05-30-11,12:00:00,REGULAR,004465693,024588128
A013,R081,01-00-00,05-30-11,16:00:00,REGULAR,004465745,024588813
A013,R081,01-00-00,05-30-11,20:00:00,REGULAR,004465814,024589601
A013,R081,01-00-00,05-31-11,00:00:00,REGULAR,004465893,024589989
A013,R081,01-00-00,05-31-11,04:00:00,REGULAR,004465918,024590034
A013,R081,01-00-00,05-31-11,08:00:00,REGULAR,004465929,024590501
A013,R081,01-00-00,05-31-11,12:00:00,REGULAR,004465951,024592193              
A013,R081,01-00-00,05-31-11,14:22:17,REGULAR,004465987,024592702
A013,R081,01-00-00,05-31-11,16:00:00,REGULAR,004466049,024593200
A013,R081,01-00-00,05-31-11,20:00:00,REGULAR,004466372,024594591
A013,R081,01-03-00,05-28-11,00:00:00,REGULAR,000964923,001178513
A013,R081,01-03-00,05-28-11,04:00:00,REGULAR,000965052,001178534
A013,R081,01-03-00,05-28-11,04:00:00,RECOVR,000965052,001178534
A013,R081,01-03-00,05-28-11,08:00:00,AUD,000965066,001178561
A013,R081,01-03-00,05-28-11,12:00:00,REGULAR,000965160,001178691
A013,R081,01-03-00,05-28-11,16:00:00,REGULAR,000965319,001178999
A013,R081,01-03-00,05-28-11,20:00:00,REGULAR,000965573,001179394
A013,R081,01-03-00,05-29-11,00:00:00,REGULAR,000965822,001179555                   
A013,R081,01-03-00,05-29-11,04:00:00,REGULAR,000965906,001179604
A013,R081,01-03-00,05-29-11,04:00:00,RECOVR,000965906,001179604
A013,R081,01-03-00,05-29-11,08:00:00,AUD,000965930,001179627
A013,R081,01-03-00,05-29-11,12:00:00,REGULAR,000966005,001179753
A013,R081,01-03-00,05-29-11,16:00:00,REGULAR,000966146,001180019
A013,R081,01-03-00,05-29-11,20:00:00,REGULAR,000966382,001180301
A013,R081,01-03-00,05-30-11,00:00:00,REGULAR,000966588,001180467
A013,R081,01-03-00,05-30-11,04:00:00,REGULAR,000966652,001180493                   
A013,R081,01-03-00,05-30-11,08:00:00,REGULAR,000966667,001180523
A013,R081,01-03-00,05-30-11,12:00:00,REGULAR,000966722,001180623
A013,R081,01-03-00,05-30-11,16:00:00,REGULAR,000966877,001180849
A013,R081,01-03-00,05-30-11,20:00:00,REGULAR,000967064,001181096
A013,R081,01-03-00,05-31-11,00:00:00,REGULAR,000967241,001181227
A013,R081,01-03-00,05-31-11,04:00:00,REGULAR,000967280,001181244
A013,R081,01-03-00,05-31-11,08:00:00,REGULAR,000967308,001181419
A013,R081,01-03-00,05-31-11,12:00:00,REGULAR,000967417,001182059              
A013,R081,01-03-00,05-31-11,14:22:17,REGULAR,000967510,001182196
A013,R081,01-03-00,05-31-11,16:00:00,REGULAR,000967662,001182331
A013,R081,01-03-00,05-31-11,20:00:00,REGULAR,000968365,001182730
A013,R081,01-03-01,05-28-11,00:00:00,REGULAR,001471048,000814596
A013,R081,01-03-01,05-28-11,04:00:00,REGULAR,001471160,000814614
A013,R081,01-03-01,05-28-11,04:00:00,RECOVR,001471160,000814614
A013,R081,01-03-01,05-28-11,08:00:00,AUD,001471181,000814637
A013,R081,01-03-01,05-28-11,12:00:00,REGULAR,001471291,000814710
A013,R081,01-03-01,05-28-11,16:00:00,REGULAR,001471464,000814844
A013,R081,01-03-01,05-28-11,20:00:00,REGULAR,001471781,000815032
A013,R081,01-03-01,05-29-11,00:00:00,REGULAR,001472063,000815091                   
A013,R081,01-03-01,05-29-11,04:00:00,REGULAR,001472169,000815108
A013,R081,01-03-01,05-29-11,08:00:00,REGULAR,001472195,000815116
A013,R081,01-03-01,05-29-11,12:00:00,REGULAR,001472297,000815177
A013,R081,01-03-01,05-29-11,16:00:00,REGULAR,001472466,000815299
A013,R081,01-03-01,05-29-11,20:00:00,REGULAR,001472780,000815410
A013,R081,01-03-01,05-30-11,00:00:00,REGULAR,001473011,000815493
A013,R081,01-03-01,05-30-11,04:00:00,REGULAR,001473089,000815501
A013,R081,01-03-01,05-30-11,08:00:00,REGULAR,001473097,000815517              
A013,R081,01-03-01,05-30-11,12:00:00,REGULAR,001473185,000815562
A013,R081,01-03-01,05-30-11,16:00:00,REGULAR,001473350,000815637
A013,R081,01-03-01,05-30-11,20:00:00,REGULAR,001473578,000815737
A013,R081,01-03-01,05-31-11,00:00:00,REGULAR,001473769,000815788
A013,R081,01-03-01,05-31-11,04:00:00,REGULAR,001473805,000815795
A013,R081,01-03-01,05-31-11,08:00:00,REGULAR,001473837,000815934
A013,R081,01-03-01,05-31-11,12:00:00,REGULAR,001473969,000816332
A013,R081,01-03-01,05-31-11,14:22:17,REGULAR,001474094,000816405              
A013,R081,01-03-01,05-31-11,16:00:00,REGULAR,001474261,000816476
A013,R081,01-03-01,05-31-11,20:00:00,REGULAR,001475112,000816696
A013,R081,01-03-02,05-28-11,00:00:00,REGULAR,004767839,002224815
A013,R081,01-03-02,05-28-11,04:00:00,REGULAR,004767949,002224829
A013,R081,01-03-02,05-28-11,04:00:00,RECOVR,004767949,002224829
A013,R081,01-03-02,05-28-11,08:00:00,AUD,004767968,002224855
A013,R081,01-03-02,05-28-11,12:00:00,REGULAR,004768073,002224953
A013,R081,01-03-02,05-28-11,16:00:00,REGULAR,004768314,002225083
A013,R081,01-03-02,05-28-11,20:00:00,REGULAR,004768660,002225271
A013,R081,01-03-02,05-29-11,00:00:00,REGULAR,004769022,002225339                   
A013,R081,01-03-02,05-29-11,04:00:00,REGULAR,004769160,002225353
A013,R081,01-03-02,05-29-11,08:00:00,REGULAR,004769184,002225378
A013,R081,01-03-02,05-29-11,12:00:00,REGULAR,004769281,002225471
A013,R081,01-03-02,05-29-11,16:00:00,REGULAR,004769505,002225603
A013,R081,01-03-02,05-29-11,20:00:00,REGULAR,004769890,002225726
A013,R081,01-03-02,05-30-11,00:00:00,REGULAR,004770175,002225783
A013,R081,01-03-02,05-30-11,04:00:00,REGULAR,004770247,002225793
A013,R081,01-03-02,05-30-11,08:00:00,REGULAR,004770265,002225821              
A013,R081,01-03-02,05-30-11,12:00:00,REGULAR,004770336,002225903
A013,R081,01-03-02,05-30-11,16:00:00,REGULAR,004770533,002226015
A013,R081,01-03-02,05-30-11,20:00:00,REGULAR,004770788,002226135
A013,R081,01-03-02,05-31-11,00:00:00,REGULAR,004771061,002226199
A013,R081,01-03-02,05-31-11,04:00:00,REGULAR,004771099,002226210
A013,R081,01-03-02,05-31-11,08:00:00,REGULAR,004771152,002226376
A013,R081,01-03-02,05-31-11,12:00:00,REGULAR,004771370,002226839
A013,R081,01-03-02,05-31-11,14:22:17,REGULAR,004771538,002226951              
A013,R081,01-03-02,05-31-11,16:00:00,REGULAR,004771762,002227034
A013,R081,01-03-02,05-31-11,20:00:00,REGULAR,004772860,002227251
A013,R081,01-05-00,05-28-11,00:00:00,REGULAR,000000945,000000000
A013,R081,01-05-00,05-28-11,04:00:00,REGULAR,000000945,000000000
A013,R081,01-05-00,05-28-11,08:00:00,REGULAR,000000945,000000000
A013,R081,01-05-00,05-28-11,12:00:00,REGULAR,000000945,000000000
A013,R081,01-05-00,05-28-11,16:00:00,REGULAR,000000945,000000000
A013,R081,01-05-00,05-28-11,20:00:00,REGULAR,000000945,000000000
A013,R081,01-05-00,05-29-11,00:00:00,REGULAR,000000945,000000000
A013,R081,01-05-00,05-29-11,04:00:00,REGULAR,000000945,000000000              
A013,R081,01-05-00,05-29-11,08:00:00,REGULAR,000000945,000000000
A013,R081,01-05-00,05-29-11,12:00:00,REGULAR,000000945,000000000
A013,R081,01-05-00,05-29-11,16:00:00,REGULAR,000000945,000000000
A013,R081,01-05-00,05-29-11,20:00:00,REGULAR,000000945,000000000
A013,R081,01-05-00,05-30-11,00:00:00,REGULAR,000000945,000000000
A013,R081,01-05-00,05-30-11,04:00:00,REGULAR,000000945,000000000
A013,R081,01-05-00,05-30-11,08:00:00,REGULAR,000000945,000000000
A013,R081,01-05-00,05-30-11,12:00:00,REGULAR,000000945,000000000              
A013,R081,01-05-00,05-30-11,16:00:00,REGULAR,000000945,000000000
A013,R081,01-05-00,05-30-11,20:00:00,REGULAR,000000945,000000000
A013,R081,01-05-00,05-31-11,00:00:00,REGULAR,000000945,000000000
A013,R081,01-05-00,05-31-11,04:00:00,REGULAR,000000945,000000000
A013,R081,01-05-00,05-31-11,08:00:00,REGULAR,000000945,000000000
A013,R081,01-05-00,05-31-11,12:00:00,REGULAR,000000945,000000000
A013,R081,01-05-00,05-31-11,14:22:17,REGULAR,000000945,000000000
A013,R081,01-05-00,05-31-11,16:00:00,REGULAR,000000945,000000000              
A013,R081,01-05-00,05-31-11,20:00:00,REGULAR,000000945,000000000
A013,R081,01-05-01,05-28-11,00:00:00,REGULAR,000000000,000000054
A013,R081,01-05-01,05-28-11,04:00:00,REGULAR,000000000,000000054
A013,R081,01-05-01,05-28-11,08:00:00,REGULAR,000000000,000000054
A013,R081,01-05-01,05-28-11,12:00:00,REGULAR,000000000,000000054
A013,R081,01-05-01,05-28-11,16:00:00,REGULAR,000000000,000000054
A013,R081,01-05-01,05-28-11,20:00:00,REGULAR,000000000,000000054
A013,R081,01-05-01,05-29-11,00:00:00,REGULAR,000000000,000000054
A013,R081,01-05-01,05-29-11,04:00:00,REGULAR,000000000,000000054              
A013,R081,01-05-01,05-29-11,08:00:00,REGULAR,000000000,000000054
A013,R081,01-05-01,05-29-11,12:00:00,REGULAR,000000000,000000054
A013,R081,01-05-01,05-29-11,16:00:00,REGULAR,000000000,000000054
A013,R081,01-05-01,05-29-11,20:00:00,REGULAR,000000000,000000054
A013,R081,01-05-01,05-30-11,00:00:00,REGULAR,000000000,000000054
A013,R081,01-05-01,05-30-11,04:00:00,REGULAR,000000000,000000054
A013,R081,01-05-01,05-30-11,08:00:00,REGULAR,000000000,000000054
A013,R081,01-05-01,05-30-11,12:00:00,REGULAR,000000000,000000054              
A013,R081,01-05-01,05-30-11,16:00:00,REGULAR,000000000,000000054
A013,R081,01-05-01,05-30-11,20:00:00,REGULAR,000000000,000000054
A013,R081,01-05-01,05-31-11,00:00:00,REGULAR,000000000,000000054
A013,R081,01-05-01,05-31-11,04:00:00,REGULAR,000000000,000000054
A013,R081,01-05-01,05-31-11,08:00:00,REGULAR,000000000,000000054
A013,R081,01-05-01,05-31-11,12:00:00,REGULAR,000000000,000000054
A013,R081,01-05-01,05-31-11,14:22:17,REGULAR,000000000,000000054
A013,R081,01-05-01,05-31-11,16:00:00,REGULAR,000000000,000000054              
A013,R081,01-05-01,05-31-11,20:00:00,REGULAR,000000000,000000054
A014,R081,02-00-00,05-28-11,00:00:00,REGULAR,003731013,001203148
A014,R081,02-00-00,05-28-11,04:00:00,REGULAR,003731182,001203154
A014,R081,02-00-00,05-28-11,08:00:00,REGULAR,003731223,001203192
A014,R081,02-00-00,05-28-11,12:00:00,REGULAR,003731343,001203255
A014,R081,02-00-00,05-28-11,16:00:00,REGULAR,003731574,001203369
A014,R081,02-00-00,05-28-11,20:00:00,REGULAR,003731989,001203460
A014,R081,02-00-00,05-29-11,00:00:00,REGULAR,003732455,001203502
A014,R081,02-00-00,05-29-11,04:00:00,REGULAR,003732597,001203515              
A014,R081,02-00-00,05-29-11,08:00:00,REGULAR,003732639,001203530
A014,R081,02-00-00,05-29-11,12:00:00,REGULAR,003732737,001203592
A014,R081,02-00-00,05-29-11,16:00:00,REGULAR,003732921,001203703
A014,R081,02-00-00,05-29-11,20:00:00,REGULAR,003733336,001203759
A014,R081,02-00-00,05-30-11,00:00:00,REGULAR,003733722,001203805
A014,R081,02-00-00,05-30-11,04:00:00,REGULAR,003733813,001203808
A014,R081,02-00-00,05-30-11,08:00:00,REGULAR,003733847,001203841
A014,R081,02-00-00,05-30-11,12:00:00,REGULAR,003733948,001203894              
A014,R081,02-00-00,05-30-11,16:00:00,REGULAR,003734166,001203973
A014,R081,02-00-00,05-30-11,20:00:00,REGULAR,003734522,001204058
A014,R081,02-00-00,05-31-11,00:00:00,REGULAR,003734877,001204093
A014,R081,02-00-00,05-31-11,04:00:00,REGULAR,003734967,001204097
A014,R081,02-00-00,05-31-11,08:00:00,REGULAR,003735033,001204215
A014,R081,02-00-00,05-31-11,12:00:00,REGULAR,003735249,001204445
A014,R081,02-00-00,05-31-11,16:00:00,REGULAR,003735591,001204540
A014,R081,02-00-00,05-31-11,20:00:00,REGULAR,003736433,001204660              
A014,R081,02-00-01,05-28-11,00:00:00,REGULAR,003632658,001765583
A014,R081,02-00-01,05-28-11,04:00:00,REGULAR,003632783,001765598
A014,R081,02-00-01,05-28-11,08:00:00,REGULAR,003632811,001765620
A014,R081,02-00-01,05-28-11,12:00:00,REGULAR,003632904,001765671
A014,R081,02-00-01,05-28-11,16:00:00,REGULAR,003633069,001765791
A014,R081,02-00-01,05-28-11,20:00:00,REGULAR,003633374,001765913
A014,R081,02-00-01,05-29-11,00:00:00,REGULAR,003633691,001765962
A014,R081,02-00-01,05-29-11,04:00:00,REGULAR,003633808,001765982              
A014,R081,02-00-01,05-29-11,08:00:00,REGULAR,003633826,001766001
A014,R081,02-00-01,05-29-11,12:00:00,REGULAR,003633885,001766048
A014,R081,02-00-01,05-29-11,16:00:00,REGULAR,003634028,001766123
A014,R081,02-00-01,05-29-11,20:00:00,REGULAR,003634333,001766195
A014,R081,02-00-01,05-30-11,00:00:00,REGULAR,003634618,001766234
A014,R081,02-00-01,05-30-11,04:00:00,REGULAR,003634702,001766241
A014,R081,02-00-01,05-30-11,08:00:00,REGULAR,003634716,001766267
A014,R081,02-00-01,05-30-11,12:00:00,REGULAR,003634776,001766323              
A014,R081,02-00-01,05-30-11,16:00:00,REGULAR,003634945,001766413
A014,R081,02-00-01,05-30-11,20:00:00,REGULAR,003635176,001766495
A014,R081,02-00-01,05-31-11,00:00:00,REGULAR,003635401,001766536
A014,R081,02-00-01,05-31-11,04:00:00,REGULAR,003635446,001766542
A014,R081,02-00-01,05-31-11,08:00:00,REGULAR,003635475,001766638
A014,R081,02-00-01,05-31-11,12:00:00,REGULAR,003635581,001766887
A014,R081,02-00-01,05-31-11,16:00:00,REGULAR,003635793,001766972
A014,R081,02-00-01,05-31-11,20:00:00,REGULAR,003636447,001767113              
A014,R081,02-00-02,05-28-11,00:00:00,REGULAR,003433506,007103785
A014,R081,02-00-02,05-28-11,04:00:00,REGULAR,003433575,007103821
A014,R081,02-00-02,05-28-11,08:00:00,REGULAR,003433589,007103898
A014,R081,02-00-02,05-28-11,12:00:00,REGULAR,003433645,007104075
A014,R081,02-00-02,05-28-11,16:00:00,REGULAR,003433752,007104378
